,RRI_A,RRI_C,RRI_D,RRI_E,RRI_F,RRI_G,RRI_H,RRI_I,RRI_K,RRI_L,RRI_M,RRI_N,RRI_P,RRI_Q,RRI_R,RRI_S,RRI_T,RRI_V,RRI_W,RRI_Y,type_right,type_left,type
2950,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2951,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2952,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2953,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2954,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2955,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2956,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2957,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2958,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2959,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2960,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2961,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2962,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2963,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2964,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2965,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2966,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2967,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2968,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2969,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2970,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2971,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2972,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2973,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2974,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2975,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2976,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2977,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2978,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2979,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2980,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2981,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2982,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2983,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2984,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2985,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2986,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2987,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2988,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2989,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2990,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2991,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2992,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2993,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2994,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2995,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2996,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2997,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2998,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
2999,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3000,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3001,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3002,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3003,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3004,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3005,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3006,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3007,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3008,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3009,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3010,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3011,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3012,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3013,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3014,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3015,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3016,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3017,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3018,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3019,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3020,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3021,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3022,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3023,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3024,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3025,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3026,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3027,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3028,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3029,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3030,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3031,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3032,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3033,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3034,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3035,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3036,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3037,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3038,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3039,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3040,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3041,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3042,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3043,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3044,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3045,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3046,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3047,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3048,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3049,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3050,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3051,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3052,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3053,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3054,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3055,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3056,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3057,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3058,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3059,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3060,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3061,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3062,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3063,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3064,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3065,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3066,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3067,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3068,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3069,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3070,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3071,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3072,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3073,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3074,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3075,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3076,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3077,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3078,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3079,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3080,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3081,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3082,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3083,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3084,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3085,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3086,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3087,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3088,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3089,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3090,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3091,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3092,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3093,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3094,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3095,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3096,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3097,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3098,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3099,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3100,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3101,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3102,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3103,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3104,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3105,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3106,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3107,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3108,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3109,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3110,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3111,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3112,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3113,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3114,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3115,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3116,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3117,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3118,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3119,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3120,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3121,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3122,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3123,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3124,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3125,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3126,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3127,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3128,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3129,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3130,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3131,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3132,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3133,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3134,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3135,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3136,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3137,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3138,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3139,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3140,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3141,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3142,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3143,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3144,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3145,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3146,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3147,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3148,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3149,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3150,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3151,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3152,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3153,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3154,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3155,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3156,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3157,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3158,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3159,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3160,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3161,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3162,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3163,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3164,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3165,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3166,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3167,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3168,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3169,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3170,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3171,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3172,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3173,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3174,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3175,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3176,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3177,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3178,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3179,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3180,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3181,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3182,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3183,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3184,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3185,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3186,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3187,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3188,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3189,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3190,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3191,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3192,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3193,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3194,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3195,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3196,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3197,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3198,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3199,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3200,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3201,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3202,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3203,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3204,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3205,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3206,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3207,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3208,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3209,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3210,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3211,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3212,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3213,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3214,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3215,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3216,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3217,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3218,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3219,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3220,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3221,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3222,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3223,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3224,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3225,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3226,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3227,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3228,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3229,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3230,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3231,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3232,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3233,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3234,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3235,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3236,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3237,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3238,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3239,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3240,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3241,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3242,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3243,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3244,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3245,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3246,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3247,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3248,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3249,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3250,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3251,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3252,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3253,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3254,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3255,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3256,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3257,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3258,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3259,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3260,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3261,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3262,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3263,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
3264,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
